studyName	Date GMT	Event Number	Station Name	Depth (m)	Abundance	Thymidine Incorp. (pmol/L/hr)	Leucine Incorp. (pmol/L/hr)
PAL1213	11/19/2012	65	B	50	256000000	-999	6.53
PAL1213	11/22/2012	75	E	0	269000000	-999	4.98
PAL1213	11/22/2012	75	E	5	271000000	-999	6.32
PAL1213	11/22/2012	75	E	10	285000000	-999	5.92
PAL1213	11/22/2012	75	E	20	282000000	-999	6.27
PAL1213	11/22/2012	75	E	35	305000000	-999	5.78
PAL1213	11/22/2012	75	E	50	359000000	-999	3.41
PAL1213	11/22/2012	75	E	65	-999	-999	4.36
PAL1213	11/22/2012	78	B	0	288000000	-999	14.42
PAL1213	11/22/2012	78	B	5	280000000	-999	13
PAL1213	11/22/2012	78	B	10	261000000	-999	10.2
PAL1213	11/22/2012	78	B	20	279000000	-999	3.28
PAL1213	11/22/2012	78	B	30	307000000	-999	4.86
PAL1213	11/22/2012	78	B	40	249000000	-999	6.27
PAL1213	11/22/2012	78	B	50	262000000	-999	6.35
PAL1213	11/27/2012	89	E	0	397000000	-999	19.01
PAL1213	11/27/2012	89	E	5	424000000	-999	25.05
PAL1213	11/27/2012	89	E	10	407000000	-999	18.98
PAL1213	11/27/2012	89	E	20	379000000	-999	20.14
PAL1213	11/27/2012	89	E	35	319000000	-999	8.47
PAL1213	11/27/2012	89	E	50	288000000	-999	3.51
PAL1213	11/27/2012	89	E	65	265000000	-999	1.35
PAL1213	11/27/2012	92	B	0	535000000	-999	23.81
PAL1213	11/27/2012	92	B	5	489000000	-999	33.1
PAL1213	11/27/2012	92	B	10	420000000	-999	28.33
PAL1213	11/27/2012	92	B	20	403000000	-999	26
PAL1213	11/27/2012	92	B	30	385000000	-999	11.18
PAL1213	11/27/2012	92	B	40	352000000	-999	6.78
PAL1213	11/27/2012	92	B	50	332000000	-999	6.06
PAL1213	11/30/2012	99	E	0	637000000	-999	117.47
PAL1213	11/30/2012	99	E	5	615000000	-999	123.11
PAL1213	11/30/2012	99	E	10	604000000	-999	80.02
PAL1213	11/30/2012	99	E	20	606000000	-999	33.97
PAL1213	11/30/2012	99	E	35	490000000	-999	17.48
PAL1213	11/30/2012	99	E	50	373000000	-999	8.61
PAL1213	11/30/2012	99	E	65	310000000	-999	2.95
PAL1213	11/30/2012	103	B	0	1340000000	-999	59.83
PAL1213	11/30/2012	103	B	5	1280000000	-999	63.58
PAL1213	11/30/2012	103	B	10	1020000000	-999	48.5
PAL1213	11/30/2012	103	B	20	840000000	-999	46.68
PAL1213	11/30/2012	103	B	30	669000000	-999	25.07
PAL1213	11/30/2012	103	B	40	449000000	-999	12.58
PAL1213	11/30/2012	103	B	50	392000000	-999	9.53
PAL1213	12/4/2012	109	E	0	258000000	-999	11.79
PAL1213	12/4/2012	109	E	5	256000000	-999	10.59
PAL1213	12/4/2012	109	E	10	274000000	-999	15.87
PAL1213	12/4/2012	109	E	20	475000000	-999	11.23
PAL1213	12/4/2012	109	E	35	386000000	-999	7.75
PAL1213	12/4/2012	109	E	50	316000000	-999	6.09
PAL1213	12/4/2012	109	E	65	314000000	-999	3.13
PAL1213	12/4/2012	114	B	0	1450000000	-999	60.03
PAL1213	12/4/2012	114	B	5	621000000	-999	38.12
PAL1213	12/4/2012	114	B	10	572000000	-999	40.56
PAL1213	12/4/2012	114	B	20	694000000	-999	28.8
PAL1213	12/4/2012	114	B	30	520000000	-999	20.65
PAL1213	12/4/2012	114	B	40	479000000	-999	13.44
PAL1213	12/4/2012	114	B	50	425000000	-999	9.09
PAL1213	12/7/2012	120	E	0	292000000	-999	20.68
PAL1213	12/7/2012	120	E	5	184000000	-999	9.75
PAL1213	12/7/2012	120	E	10	171000000	-999	6.71
PAL1213	12/7/2012	120	E	20	244000000	-999	9.32
PAL1213	12/7/2012	120	E	35	509000000	-999	5.86
PAL1213	12/7/2012	120	E	50	470000000	-999	5.3
PAL1213	12/7/2012	120	E	65	224000000	-999	0.72
PAL1213	12/7/2012	123	B	0	1410000000	-999	79.05
PAL1213	12/7/2012	123	B	5	1200000000	-999	73
PAL1213	12/7/2012	123	B	10	669000000	-999	44.94
PAL1213	12/7/2012	123	B	20	393000000	-999	19.18
PAL1213	12/7/2012	123	B	30	493000000	-999	10.52
PAL1213	12/7/2012	123	B	40	463000000	-999	6.01
PAL1213	12/7/2012	123	B	50	398000000	-999	6.24
PAL1213	12/10/2012	127	E	0	107000000	-999	6.8
PAL1213	12/10/2012	127	E	5	241000000	-999	22.15
PAL1213	12/10/2012	127	E	10	184000000	-999	18.51
PAL1213	12/10/2012	127	E	20	383000000	-999	21.27
PAL1213	12/10/2012	127	E	35	426000000	-999	14.49
PAL1213	12/10/2012	127	E	50	367000000	-999	7.32
PAL1213	12/10/2012	127	E	65	367000000	-999	6.27
PAL1213	12/10/2012	129	B	0	1160000000	-999	83.39
PAL1213	12/10/2012	129	B	5	958000000	-999	86.84
PAL1213	12/10/2012	129	B	10	1000000000	-999	101.65
PAL1213	12/10/2012	129	B	20	651000000	-999	41.46
PAL1213	12/10/2012	129	B	30	610000000	-999	24.31
PAL1213	12/10/2012	129	B	40	481000000	-999	9.23
PAL1213	12/10/2012	129	B	50	380000000	-999	3.94
PAL1213	12/13/2012	137	E	0	770000000	-999	21.86
PAL1213	12/13/2012	137	E	5	541000000	-999	19.85
PAL1213	12/13/2012	137	E	10	484000000	-999	20.17
PAL1213	12/13/2012	137	E	20	363000000	-999	21.23
PAL1213	12/13/2012	137	E	35	336000000	-999	20.09
PAL1213	12/13/2012	137	E	50	342000000	-999	16.82
PAL1213	12/13/2012	137	E	65	420000000	-999	3.37
PAL1213	12/13/2012	140	B	0	3020000000	-999	523.52
PAL1213	12/13/2012	140	B	5	2920000000	-999	471.78
PAL1213	12/13/2012	140	B	10	2940000000	-999	133.63
PAL1213	12/13/2012	140	B	20	3330000000	-999	49.7
PAL1213	12/13/2012	140	B	30	3300000000	-999	70.11
PAL1213	12/13/2012	140	B	40	1120000000	-999	21.56
PAL1213	12/13/2012	140	B	50	570000000	-999	14.99
PAL1213	12/17/2012	147	E	0	338000000	-999	17.68
PAL1213	12/17/2012	147	E	5	319000000	-999	16.94
PAL1213	12/17/2012	147	E	10	325000000	-999	17.75
PAL1213	12/17/2012	147	E	20	169000000	-999	15.14
PAL1213	12/17/2012	147	E	35	240000000	-999	10.57
PAL1213	12/17/2012	147	E	50	244000000	-999	14.9
PAL1213	12/17/2012	147	E	65	373000000	-999	17.64
PAL1213	12/17/2012	148	B	0	264000000	-999	7.37
PAL1213	12/17/2012	148	B	5	325000000	-999	38.52
PAL1213	12/17/2012	148	B	10	234000000	-999	47.19
PAL1213	12/17/2012	148	B	20	212000000	-999	25.29
PAL1213	12/17/2012	148	B	30	253000000	-999	25.2
PAL1213	12/17/2012	148	B	40	280000000	-999	21.23
PAL1213	12/17/2012	148	B	50	316000000	-999	21.42
PAL1213	12/20/2012	156	E	0	276000000	-999	7.59
PAL1213	12/20/2012	156	E	5	263000000	-999	13.22
PAL1213	12/20/2012	156	E	10	270000000	-999	55.65
PAL1213	12/20/2012	156	E	20	266000000	-999	22.45
PAL1213	12/20/2012	156	E	35	142000000	-999	8.27
PAL1213	12/20/2012	156	E	50	139000000	-999	4.89
PAL1213	12/20/2012	156	E	65	198000000	-999	1.45
PAL1213	12/20/2012	160	B	0	479000000	-999	14.92
PAL1213	12/20/2012	160	B	5	351000000	-999	18.91
PAL1213	12/20/2012	160	B	10	267000000	-999	20.14
PAL1213	12/20/2012	160	B	20	244000000	-999	11.81
PAL1213	12/20/2012	160	B	30	224000000	-999	7.92
PAL1213	12/20/2012	160	B	40	201000000	-999	6.92
PAL1213	12/20/2012	160	B	50	238000000	-999	8.22
PAL1213	12/23/2012	166	E	0	267000000	-999	19.24
PAL1213	12/23/2012	166	E	5	302000000	-999	23
PAL1213	12/23/2012	166	E	10	445000000	-999	58.38
PAL1213	12/23/2012	166	E	20	446000000	-999	46.35
PAL1213	12/23/2012	166	E	35	338000000	-999	9.32
PAL1213	12/23/2012	166	E	50	310000000	-999	6.44
PAL1213	12/23/2012	166	E	65	288000000	-999	16.38
PAL1213	12/23/2012	170	B	0	235000000	-999	21.03
PAL1213	12/23/2012	170	B	5	269000000	-999	32.18
PAL1213	12/23/2012	170	B	10	452000000	-999	32.91
PAL1213	12/23/2012	170	B	20	405000000	-999	15.31
PAL1213	12/23/2012	170	B	30	316000000	-999	7.68
PAL1213	12/23/2012	170	B	40	295000000	-999	5.26
PAL1213	12/23/2012	170	B	50	299000000	-999	6.28
PAL1213	12/27/2012	179	E	0	488000000	-999	29.9
PAL1213	12/27/2012	179	E	5	306000000	-999	40.31
PAL1213	12/27/2012	179	E	10	300000000	-999	47.16
PAL1213	12/27/2012	179	E	20	351000000	-999	39.46
PAL1213	12/27/2012	179	E	35	360000000	-999	15.96
PAL1213	12/27/2012	179	E	50	469000000	-999	4.8
PAL1213	12/27/2012	179	E	65	773000000	-999	5.7
PAL1213	12/27/2012	171	B	0	506000000	-999	39.82
PAL1213	12/27/2012	171	B	5	520000000	-999	44.74
PAL1213	12/27/2012	171	B	10	371000000	-999	31.01
PAL1213	12/27/2012	171	B	20	250000000	-999	27.39
PAL1213	12/27/2012	171	B	30	291000000	-999	11.92
PAL1213	12/27/2012	171	B	40	489000000	-999	6.53
PAL1213	12/27/2012	171	B	50	486000000	-999	5.59
PAL1213	12/31/2012	186	E	0	404000000	-999	54.52
PAL1213	12/31/2012	186	E	5	389000000	-999	54.17
PAL1213	12/31/2012	186	E	10	388000000	-999	65.26
PAL1213	12/31/2012	186	E	20	328000000	-999	59.13
PAL1213	12/31/2012	186	E	35	288000000	-999	35.77
PAL1213	12/31/2012	186	E	50	256000000	-999	31.09
PAL1213	12/31/2012	186	E	65	326000000	-999	28.17
PAL1213	12/31/2012	191	B	0	471000000	-999	60.23
PAL1213	12/31/2012	191	B	5	474000000	-999	63.19
PAL1213	12/31/2012	191	B	10	443000000	-999	60.45
PAL1213	12/31/2012	191	B	20	504000000	-999	24.77
PAL1213	12/31/2012	191	B	30	483000000	-999	22.46
PAL1213	12/31/2012	191	B	40	415000000	-999	25.67
PAL1213	12/31/2012	191	B	50	395000000	-999	22.6
PAL1213	1/2/2013	196	E	0	391000000	-999	34.72
PAL1213	1/2/2013	196	E	5	469000000	-999	38.29
PAL1213	1/2/2013	196	E	10	458000000	-999	34.25
PAL1213	1/2/2013	196	E	20	407000000	-999	17.65
PAL1213	1/2/2013	196	E	35	390000000	-999	4.21
PAL1213	1/2/2013	196	E	50	354000000	-999	4.14
PAL1213	1/2/2013	196	E	65	670000000	-999	5.37
PAL1213	1/2/2013	197	B	0	371000000	-999	34.89
PAL1213	1/2/2013	197	B	5	676000000	-999	32.57
PAL1213	1/2/2013	197	B	10	415000000	-999	33.19
PAL1213	1/2/2013	197	B	20	355000000	-999	22.71
PAL1213	1/2/2013	197	B	30	335000000	-999	13.4
PAL1213	1/2/2013	197	B	40	355000000	-999	7.67
PAL1213	1/2/2013	197	B	50	402000000	-999	7.38
PAL1213	1/8/2013	209	E	0	534000000	-999	36.61
PAL1213	1/8/2013	209	E	5	356000000	-999	42.58
PAL1213	1/8/2013	209	E	10	317000000	-999	35.56
PAL1213	1/8/2013	209	E	20	250000000	-999	18.66
PAL1213	1/8/2013	209	E	35	413000000	-999	5.03
PAL1213	1/8/2013	209	E	50	428000000	-999	3.82
PAL1213	1/8/2013	209	E	65	452000000	-999	6.19
PAL1213	1/8/2013	202	B	0	449000000	-999	42.68
PAL1213	1/8/2013	202	B	5	476000000	-999	50.1
PAL1213	1/8/2013	202	B	10	497000000	-999	44.64
PAL1213	1/8/2013	202	B	20	383000000	-999	17.2
PAL1213	1/8/2013	202	B	30	367000000	-999	16.08
PAL1213	1/8/2013	202	B	40	525000000	-999	12.35
PAL1213	1/8/2013	202	B	50	514000000	-999	10.14
PAL1213	1/11/2013	210	E	0	379000000	-999	32.91
PAL1213	1/11/2013	210	E	5	509000000	-999	95.02
PAL1213	1/11/2013	210	E	10	397000000	-999	82.66
PAL1213	1/11/2013	210	E	20	390000000	-999	45.75
PAL1213	1/11/2013	210	E	35	398000000	-999	30.23
PAL1213	1/11/2013	210	E	50	406000000	-999	7.4
PAL1213	1/11/2013	210	E	65	437000000	-999	7.32
PAL1213	1/11/2013	213	B	0	320000000	-999	34.13
PAL1213	1/11/2013	213	B	5	327000000	-999	40.52
PAL1213	1/11/2013	213	B	10	275000000	-999	43.54
PAL1213	1/11/2013	213	B	20	344000000	-999	54.85
PAL1213	1/11/2013	213	B	30	343000000	-999	34.43
PAL1213	1/11/2013	213	B	40	322000000	-999	15.89
PAL1213	1/11/2013	213	B	50	433000000	-999	11.58
PAL1213	1/14/2013	220	E	0	246000000	-999	51.93
PAL1213	1/14/2013	220	E	5	276000000	-999	54.87
PAL1213	1/14/2013	220	E	10	308000000	-999	56.07
PAL1213	1/14/2013	220	E	20	363000000	-999	25.04
PAL1213	1/14/2013	220	E	35	332000000	-999	19
PAL1213	1/14/2013	220	E	50	281000000	-999	16.92
PAL1213	1/14/2013	220	E	65	416000000	-999	18.9
PAL1213	1/14/2013	221	B	0	350000000	-999	67.29
PAL1213	1/14/2013	221	B	5	315000000	-999	67.87
PAL1213	1/14/2013	221	B	10	435000000	-999	67.9
PAL1213	1/14/2013	221	B	20	410000000	-999	66.65
PAL1213	1/14/2013	221	B	30	398000000	-999	24.83
PAL1213	1/14/2013	221	B	40	241000000	-999	18.78
PAL1213	1/14/2013	221	B	50	345000000	-999	12.34
PAL1213	1/17/2013	224	E	0	234000000	-999	38.1
PAL1213	1/17/2013	224	E	5	262000000	-999	49.9
PAL1213	1/17/2013	224	E	10	354000000	-999	46.21
PAL1213	1/17/2013	224	E	20	370000000	-999	55.24
PAL1213	1/17/2013	224	E	35	304000000	-999	12.33
PAL1213	1/17/2013	224	E	50	317000000	-999	9.83
PAL1213	1/17/2013	224	E	65	325000000	-999	14.54
PAL1213	1/17/2013	227	B	0	338000000	-999	42.38
PAL1213	1/17/2013	227	B	5	316000000	-999	45.06
PAL1213	1/17/2013	227	B	10	293000000	-999	36.62
PAL1213	1/17/2013	227	B	20	273000000	-999	11.62
PAL1213	1/17/2013	227	B	30	379000000	-999	10.63
PAL1213	1/17/2013	227	B	40	310000000	-999	13.8
PAL1213	1/17/2013	227	B	50	288000000	-999	8.93
PAL1213	1/21/2013	232	E	0	270000000	-999	29.91
PAL1213	1/21/2013	232	E	5	255000000	-999	26.42
PAL1213	1/21/2013	232	E	10	261000000	-999	28.36
PAL1213	1/21/2013	232	E	20	414000000	-999	29
PAL1213	1/21/2013	232	E	35	362000000	-999	6.68
PAL1213	1/21/2013	232	E	50	364000000	-999	5.47
PAL1213	1/21/2013	232	E	65	323000000	-999	3.37
PAL1213	1/21/2013	232	B	0	286000000	-999	37.54
PAL1213	1/21/2013	235	B	5	323000000	-999	20.76
PAL1213	1/21/2013	235	B	10	319000000	-999	24.98
PAL1213	1/21/2013	235	B	20	323000000	-999	23.9
PAL1213	1/21/2013	235	B	30	371000000	-999	21.51
PAL1213	1/21/2013	235	B	40	387000000	-999	16.22
PAL1213	1/21/2013	235	B	50	332000000	-999	9.11
PAL1213	1/22/2013	239	SWI	10	-999	-999	19.83
PAL1213	1/22/2013	239	SWI	10	-999	-999	38.66
PAL1213	1/22/2013	239	SWI	10	-999	-999	41.11
PAL1213	1/24/2013	240	E	0	407000000	-999	57.6
PAL1213	1/24/2013	240	E	5	365000000	-999	55.51
PAL1213	1/24/2013	240	E	10	381000000	-999	55.86
PAL1213	1/24/2013	240	E	20	337000000	-999	14.84
PAL1213	1/24/2013	240	E	35	348000000	-999	8.96
PAL1213	1/24/2013	240	E	50	331000000	-999	5.01
PAL1213	1/24/2013	240	E	65	359000000	-999	2.16
PAL1213	1/24/2013	243	B	0	405000000	-999	48.42
PAL1213	1/24/2013	243	B	5	313000000	-999	67.43
PAL1213	1/24/2013	243	B	10	450000000	-999	60.78
PAL1213	1/24/2013	243	B	20	315000000	-999	16.46
PAL1213	1/24/2013	243	B	30	394000000	-999	10.34
PAL1213	1/24/2013	243	B	40	384000000	-999	9.26
PAL1213	1/24/2013	243	B	50	482000000	-999	7.52
PAL1213	1/28/2013	247	SWI	10	261000000	-999	41.87
PAL1213	1/28/2013	247	SWI	10	255000000	-999	40.6
PAL1213	1/28/2013	247	SWI	10	270000000	-999	22.45
PAL1213	1/31/2013	252	E	0	343000000	-999	22.22
PAL1213	1/31/2013	252	E	5	341000000	-999	26.92
PAL1213	1/31/2013	252	E	10	350000000	-999	26.21
PAL1213	1/31/2013	252	E	20	338000000	-999	24.38
PAL1213	1/31/2013	252	E	35	316000000	-999	11.24
PAL1213	1/31/2013	252	E	50	293000000	-999	1.62
PAL1213	1/31/2013	252	E	65	273000000	-999	2.74
PAL1213	1/31/2013	253	B	0	414000000	-999	19.45
PAL1213	1/31/2013	253	B	5	362000000	-999	23.74
PAL1213	1/31/2013	253	B	10	364000000	-999	23.27
PAL1213	1/31/2013	253	B	20	323000000	-999	12.78
PAL1213	1/31/2013	253	B	30	361000000	-999	10.96
PAL1213	1/31/2013	253	B	40	358000000	-999	9.84
PAL1213	1/31/2013	253	B	50	322000000	-999	8.03
PAL1213	2/6/2013	263	E	0	560000000	-999	13.38
PAL1213	2/6/2013	263	E	5	533000000	-999	13.81
PAL1213	2/6/2013	263	E	10	514000000	-999	12.42
PAL1213	2/6/2013	263	E	20	487000000	-999	16.99
PAL1213	2/6/2013	263	E	35	435000000	-999	7.83
PAL1213	2/6/2013	263	E	50	495000000	-999	6.03
PAL1213	2/6/2013	263	E	65	486000000	-999	3.78
PAL1213	2/6/2013	264	B	0	369000000	-999	23.56
PAL1213	2/6/2013	264	B	5	523000000	-999	23.63
PAL1213	2/6/2013	264	B	10	510000000	-999	20.06
PAL1213	2/6/2013	264	B	20	521000000	-999	12.89
PAL1213	2/6/2013	264	B	30	518000000	-999	11.71
PAL1213	2/6/2013	264	B	40	525000000	-999	7.87
PAL1213	2/6/2013	264	B	50	586000000	-999	6.28
PAL1213	2/8/2013	270	E	0	304000000	-999	16.31
PAL1213	2/8/2013	270	E	5	317000000	-999	19.35
PAL1213	2/8/2013	270	E	10	325000000	-999	18.4
PAL1213	2/8/2013	270	E	20	263000000	-999	13.45
PAL1213	2/8/2013	270	E	35	625000000	-999	7.62
PAL1213	2/8/2013	270	E	50	608000000	-999	7.79
PAL1213	2/8/2013	270	E	65	593000000	-999	27.46
PAL1213	2/8/2013	274	B	0	379000000	-999	30.97
PAL1213	2/8/2013	274	B	5	310000000	-999	18.56
PAL1213	2/8/2013	274	B	10	288000000	-999	22.55
PAL1213	2/8/2013	274	B	20	234000000	-999	11.08
PAL1213	2/8/2013	274	B	30	262000000	-999	8.34
PAL1213	2/8/2013	274	B	40	354000000	-999	8.26
PAL1213	2/8/2013	274	B	50	370000000	-999	7.46
PAL1213	2/12/2013	279	E	0	367000000	-999	16.23
PAL1213	2/12/2013	279	E	5	362000000	-999	17.07
PAL1213	2/12/2013	279	E	10	347000000	-999	14.66
PAL1213	2/12/2013	279	E	20	323000000	-999	9.72
PAL1213	2/12/2013	279	E	35	371000000	-999	7.6
PAL1213	2/12/2013	279	E	50	387000000	-999	3.85
PAL1213	2/12/2013	279	E	65	332000000	-999	2.88
PAL1213	2/12/2013	281	B	0	359000000	-999	23.28
PAL1213	2/12/2013	281	B	5	339000000	-999	20.64
PAL1213	2/12/2013	281	B	10	323000000	-999	21.92
PAL1213	2/12/2013	281	B	20	282000000	-999	10.64
PAL1213	2/12/2013	281	B	30	286000000	-999	8.14
PAL1213	2/12/2013	281	B	40	323000000	-999	5.9
PAL1213	2/12/2013	281	B	50	319000000	-999	4.16
PAL1213	2/15/2013	287	E	0	482000000	-999	64.54
PAL1213	2/15/2013	287	E	5	407000000	-999	52.27
PAL1213	2/15/2013	287	E	10	365000000	-999	43.84
PAL1213	2/15/2013	287	E	20	381000000	-999	34.76
PAL1213	2/15/2013	287	E	35	337000000	-999	9.6
PAL1213	2/15/2013	287	E	50	348000000	-999	7.5
PAL1213	2/15/2013	287	E	65	331000000	-999	4.88
PAL1213	2/15/2013	291	B	0	450000000	-999	38
PAL1213	2/15/2013	291	B	5	442000000	-999	38.47
PAL1213	2/15/2013	291	B	10	431000000	-999	43.97
PAL1213	2/15/2013	291	B	20	415000000	-999	44.79
PAL1213	2/15/2013	291	B	30	315000000	-999	17.05
PAL1213	2/15/2013	291	B	40	394000000	-999	8.73
PAL1213	2/15/2013	291	B	50	384000000	-999	8.88
PAL1213	2/18/2013	298	E	0	495000000	-999	22.28
PAL1213	2/18/2013	298	E	5	486000000	-999	22.09
PAL1213	2/18/2013	298	E	10	439000000	-999	17.07
PAL1213	2/18/2013	298	E	20	446000000	-999	20.22
PAL1213	2/18/2013	298	E	35	479000000	-999	7.63
PAL1213	2/18/2013	298	E	50	405000000	-999	2.79
PAL1213	2/18/2013	298	E	65	313000000	-999	0.49
PAL1213	2/18/2013	299	B	0	584000000	-999	22.72
PAL1213	2/18/2013	299	B	5	586000000	-999	24.34
PAL1213	2/18/2013	299	B	10	560000000	-999	23.74
PAL1213	2/18/2013	299	B	20	533000000	-999	23.77
PAL1213	2/18/2013	299	B	30	514000000	-999	17.45
PAL1213	2/18/2013	299	B	40	487000000	-999	15.9
PAL1213	2/18/2013	299	B	50	435000000	-999	13.23
PAL1213	2/22/2013	307	E	0	523000000	-999	25.27
PAL1213	2/22/2013	307	E	5	510000000	-999	31.12
PAL1213	2/22/2013	307	E	10	521000000	-999	32.02
PAL1213	2/22/2013	307	E	20	518000000	-999	17.04
PAL1213	2/22/2013	307	E	35	525000000	-999	10.74
PAL1213	2/22/2013	307	E	50	448000000	-999	6.65
PAL1213	2/22/2013	307	E	65	361000000	-999	4.98
PAL1213	2/22/2013	309	B	0	625000000	-999	21.54
PAL1213	2/22/2013	309	B	5	608000000	-999	23.6
PAL1213	2/22/2013	309	B	10	593000000	-999	19.07
PAL1213	2/22/2013	309	B	20	501000000	-999	9.22
PAL1213	2/22/2013	309	B	30	476000000	-999	7.53
PAL1213	2/22/2013	309	B	40	411000000	-999	6.07
PAL1213	2/22/2013	309	B	50	369000000	-999	5.23
PAL1213	2/25/2013	316	E	0	619000000	-999	41.15
PAL1213	2/25/2013	316	E	5	637000000	-999	42.45
PAL1213	2/25/2013	316	E	10	613000000	-999	40.15
PAL1213	2/25/2013	316	E	20	631000000	-999	26.84
PAL1213	2/25/2013	316	E	35	457000000	-999	7.86
PAL1213	2/25/2013	316	E	50	372000000	-999	4.17
PAL1213	2/25/2013	316	E	65	301000000	-999	3.41
PAL1213	2/25/2013	321	B	0	660000000	-999	14.03
PAL1213	2/25/2013	321	B	5	614000000	-999	23.46
PAL1213	2/25/2013	321	B	10	618000000	-999	21.73
PAL1213	2/25/2013	321	B	20	469000000	-999	9.07
PAL1213	2/25/2013	321	B	30	396000000	-999	5.37
PAL1213	2/25/2013	321	B	40	347000000	-999	3.96
PAL1213	2/25/2013	321	B	50	331000000	-999	4.66
PAL1213	3/1/2013	326	E	0	674000000	-999	22.35
PAL1213	3/1/2013	326	E	5	675000000	-999	24.23
PAL1213	3/1/2013	326	E	10	-999	-999	-999
PAL1213	3/1/2013	326	E	20	596000000	-999	19.13
PAL1213	3/1/2013	326	E	35	374000000	-999	9.77
PAL1213	3/1/2013	326	E	50	275000000	-999	7.49
PAL1213	3/1/2013	326	E	65	274000000	-999	9.54
PAL1213	3/1/2013	329	B	0	727000000	-999	32.76
PAL1213	3/1/2013	329	B	5	734000000	-999	34.26
PAL1213	3/1/2013	329	B	10	708000000	-999	28.71
PAL1213	3/1/2013	329	B	20	620000000	-999	20.07
PAL1213	3/1/2013	329	B	30	422000000	-999	12.31
PAL1213	3/1/2013	329	B	40	348000000	-999	12.06
PAL1213	3/1/2013	329	B	50	317000000	-999	10.59
PAL1213	3/6/2013	337	E	0	583000000	-999	24.4
PAL1213	3/6/2013	337	E	5	612000000	-999	28.04
PAL1213	3/6/2013	337	E	10	623000000	-999	27.43
PAL1213	3/6/2013	337	E	20	630000000	-999	27.67
PAL1213	3/6/2013	337	E	35	551000000	-999	5.18
PAL1213	3/6/2013	337	E	50	400000000	-999	2.39
PAL1213	3/6/2013	337	E	65	377000000	-999	2.06
PAL1213	3/6/2013	340	B	0	945000000	-999	32.22
PAL1213	3/6/2013	340	B	5	860000000	-999	35.37
PAL1213	3/6/2013	340	B	10	705000000	-999	28.54
PAL1213	3/6/2013	340	B	20	707000000	-999	19.27
PAL1213	3/6/2013	340	B	30	632000000	-999	9.62
PAL1213	3/6/2013	340	B	40	480000000	-999	4.55
PAL1213	3/6/2013	340	B	50	440000000	-999	5.76
PAL1213	3/8/2013	346	E	0	599000000	-999	20.9
PAL1213	3/8/2013	346	E	5	550000000	-999	24.5
PAL1213	3/8/2013	346	E	10	548000000	-999	15.23
PAL1213	3/8/2013	346	E	20	611000000	-999	7.54
PAL1213	3/8/2013	346	E	35	466000000	-999	2.96
PAL1213	3/8/2013	346	E	50	379000000	-999	2.21
PAL1213	3/8/2013	346	E	65	376000000	-999	2.53
PAL1213	3/8/2013	350	B	0	817000000	-999	22.39
PAL1213	3/8/2013	350	B	5	713000000	-999	20.39
PAL1213	3/8/2013	350	B	10	643000000	-999	15.42
PAL1213	3/8/2013	350	B	20	589000000	-999	7.94
PAL1213	3/8/2013	350	B	30	515000000	-999	5.27
PAL1213	3/8/2013	350	B	40	457000000	-999	3.57
PAL1213	3/8/2013	350	B	50	437000000	-999	10.5
PAL1213	3/11/2013	356	E	0	640000000	-999	17.99
PAL1213	3/11/2013	356	E	5	525000000	-999	18.87
PAL1213	3/11/2013	356	E	10	540000000	-999	17.81
PAL1213	3/11/2013	356	E	20	576000000	-999	8.9
PAL1213	3/11/2013	356	E	35	460000000	-999	2.34
PAL1213	3/11/2013	356	E	50	418000000	-999	2.07
PAL1213	3/11/2013	356	E	65	579000000	-999	4.22
PAL1213	3/11/2013	358	B	0	642000000	-999	22.52
PAL1213	3/11/2013	358	B	5	593000000	-999	16.11
PAL1213	3/11/2013	358	B	10	621000000	-999	13.61
PAL1213	3/11/2013	358	B	20	624000000	-999	9.09
PAL1213	3/11/2013	358	B	30	583000000	-999	2.83
PAL1213	3/11/2013	358	B	40	543000000	-999	2.52
PAL1213	3/11/2013	358	B	50	489000000	-999	5.34
PAL1213	3/15/2013	364	E	0	515000000	-999	20.71
PAL1213	3/15/2013	364	E	5	500000000	-999	20.39
PAL1213	3/15/2013	364	E	10	468000000	-999	18.14
PAL1213	3/15/2013	364	E	20	506000000	-999	16.41
PAL1213	3/15/2013	364	E	35	345000000	-999	1.88
PAL1213	3/15/2013	364	E	50	310000000	-999	2.29
PAL1213	3/15/2013	364	E	65	361000000	-999	11.5
PAL1213	3/15/2013	365	B	0	778000000	-999	29.37
PAL1213	3/15/2013	365	B	5	658000000	-999	34.32
PAL1213	3/15/2013	365	B	10	659000000	-999	29.85
PAL1213	3/15/2013	365	B	20	481000000	-999	6.37
PAL1213	3/15/2013	365	B	30	423000000	-999	3.7
PAL1213	3/15/2013	365	B	40	455000000	-999	4.17
PAL1213	3/15/2013	365	B	50	409000000	-999	4.82
PAL1213	3/18/2013	376	E	0	795000000	-999	24.84
PAL1213	3/18/2013	376	E	5	856000000	-999	26.26
PAL1213	3/18/2013	376	E	10	758000000	-999	23.07
PAL1213	3/18/2013	376	E	20	515000000	-999	14.34
PAL1213	3/18/2013	376	E	35	492000000	-999	3.37
PAL1213	3/18/2013	376	E	50	424000000	-999	2.22
PAL1213	3/18/2013	376	E	65	409000000	-999	2.31
PAL1213	3/18/2013	380	B	0	660000000	-999	22.87
PAL1213	3/18/2013	380	B	5	607000000	-999	20.34
